Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas,Link Relatório
18,sáb,2024-06-08,19:30,St. Louis,1.1,0–0,0.6,Portland Timbers,22.500,Citypark,,Relatório da Partida,,/pt/partidas/671bb1b0/St-Louis-City-Portland-Timbers-2024Junho8-Major-League-Soccer
18,sáb,2024-06-08,19:30,Sporting KC,0.7,2–1,1.1,Seattle,18.177,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/749a3352/Sporting-Kansas-City-Seattle-Sounders-FC-2024Junho8-Major-League-Soccer
19,sáb,2024-06-15,19:30,CF Montréal,1.1,0–0,0.9,RSL,19.619,Stade Saputo,,Relatório da Partida,,/pt/partidas/0af6242a/CF-Montreal-Real-Salt-Lake-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Orlando City,2.0,1–3,2.2,LAFC,22.563,Inter&Co Stadium,,Relatório da Partida,,/pt/partidas/10a41ebe/Orlando-City-Los-Angeles-FC-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,NE Revolution,1.0,3–2,0.7,Vancouver W'caps,27.078,Gillette Stadium,,Relatório da Partida,,/pt/partidas/519eb9c3/New-England-Revolution-Vancouver-Whitecaps-FC-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,NY Red Bulls,1.9,0–0,0.3,Nashville,,Red Bull Arena,,Relatório da Partida,,/pt/partidas/59694344/New-York-Red-Bulls-Nashville-SC-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Atlanta Utd,1.8,2–2,1.5,Dynamo FC,42.630,Mercedes-Benz Stadium,,Relatório da Partida,,/pt/partidas/8e445374/Atlanta-United-Houston-Dynamo-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Philadelphia,1.9,1–2,1.2,Inter Miami,19.513,Subaru Park,,Relatório da Partida,,/pt/partidas/9cc0529a/Philadelphia-Union-Inter-Miami-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Charlotte,1.7,1–0,0.2,D.C. United,30.468,Bank of America Stadium,,Relatório da Partida,,/pt/partidas/b2d7ffe2/Charlotte-FC-DC-United-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Toronto FC,0.9,1–4,1.1,Fire,28.303,BMO Field,,Relatório da Partida,,/pt/partidas/d3e2ccc1/Toronto-FC-Chicago-Fire-2024Junho15-Major-League-Soccer
19,sex,2024-06-14,20:40,NYCFC,2.2,2–3,3.6,Crew,20.622,Yankee Stadium,,Relatório da Partida,,/pt/partidas/b257fd16/New-York-City-FC-Columbus-Crew-2024Junho14-Major-League-Soccer
19,sáb,2024-06-15,19:30,LA Galaxy,3.2,4–2,2.6,Sporting KC,19.096,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/083ebbce/LA-Galaxy-Sporting-Kansas-City-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,FC Dallas,1.3,2–0,1.6,St. Louis,19.096,Toyota Stadium,,Relatório da Partida,,/pt/partidas/518f8d53/FC-Dallas-St-Louis-City-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Rapids,1.0,2–0,0.6,Austin,17.433,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/a79d94b1/Colorado-Rapids-Austin-FC-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,Seattle,2.2,2–0,0.2,Minnesota Utd,31.026,Lumen Field,,Relatório da Partida,,/pt/partidas/b1a9a845/Seattle-Sounders-FC-Minnesota-United-2024Junho15-Major-League-Soccer
19,sáb,2024-06-15,19:30,SJ Earthquakes,2.9,2–4,1.9,FC Cincinnati,14.182,PayPal Park,,Relatório da Partida,,/pt/partidas/f3c4e115/San-Jose-Earthquakes-FC-Cincinnati-2024Junho15-Major-League-Soccer
20,qua,2024-06-19,19:30,Inter Miami,1.1,2–1,1.6,Crew,19.939,Chase Stadium,,Relatório da Partida,,/pt/partidas/2b3b7b51/Inter-Miami-Columbus-Crew-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,Toronto FC,1.9,1–2,0.8,Nashville,23.361,BMO Field,,Relatório da Partida,,/pt/partidas/64daa8d8/Toronto-FC-Nashville-SC-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,Charlotte,0.9,2–2,1.9,Orlando City,28.301,Bank of America Stadium,,Relatório da Partida,,/pt/partidas/ee7b834d/Charlotte-FC-Orlando-City-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,CF Montréal,2.0,2–2,2.4,NY Red Bulls,19.619,Stade Saputo,,Relatório da Partida,,/pt/partidas/f91383d4/CF-Montreal-New-York-Red-Bulls-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,D.C. United,1.2,0–1,0.9,Atlanta Utd,15.899,Audi Field,,Relatório da Partida,,/pt/partidas/fd7fd486/DC-United-Atlanta-United-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:45,FC Cincinnati,2.2,4–3,1.2,Philadelphia,24.795,TQL Stadium,,Relatório da Partida,,/pt/partidas/be05b176/FC-Cincinnati-Philadelphia-Union-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,LA Galaxy,1.7,2–0,0.8,NYCFC,20.043,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/470c300c/LA-Galaxy-New-York-City-FC-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,Austin,0.3,1–1,1.0,LAFC,20.738,Q2 Stadium,,Relatório da Partida,,/pt/partidas/56e8cca3/Austin-FC-Los-Angeles-FC-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,SJ Earthquakes,1.4,1–2,2.2,Portland Timbers,12.122,PayPal Park,,Relatório da Partida,,/pt/partidas/855e2336/San-Jose-Earthquakes-Portland-Timbers-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,Dynamo FC,2.6,2–2,1.1,Seattle,15.096,Shell Energy Stadium,,Relatório da Partida,,/pt/partidas/8a76bacd/Houston-Dynamo-Seattle-Sounders-FC-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,St. Louis,1.7,0–3,3.4,Rapids,22.500,Citypark,,Relatório da Partida,,/pt/partidas/ab514d47/St-Louis-City-Colorado-Rapids-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,FC Dallas,1.7,5–3,3.2,Minnesota Utd,19.096,Toyota Stadium,,Relatório da Partida,,/pt/partidas/d04dbf8d/FC-Dallas-Minnesota-United-2024Junho19-Major-League-Soccer
20,qua,2024-06-19,19:30,Sporting KC,2.7,3–4,2.7,RSL,16.414,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/fd2e9aa9/Sporting-Kansas-City-Real-Salt-Lake-2024Junho19-Major-League-Soccer
21,sáb,2024-06-22,19:30,NY Red Bulls,1.6,3–0,0.2,Toronto FC,25.189,Red Bull Arena,,Relatório da Partida,,/pt/partidas/08da68e7/New-York-Red-Bulls-Toronto-FC-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,D.C. United,1.6,1–4,2.1,Dynamo FC,17.993,Audi Field,,Relatório da Partida,,/pt/partidas/63776ca0/DC-United-Houston-Dynamo-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Crew,2.0,4–0,0.2,Sporting KC,20.818,Lower.com Field,,Relatório da Partida,,/pt/partidas/6e5024ee/Columbus-Crew-Sporting-Kansas-City-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,FC Cincinnati,1.2,1–2,0.5,NE Revolution,25.513,TQL Stadium,,Relatório da Partida,,/pt/partidas/84511c19/FC-Cincinnati-New-England-Revolution-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Philadelphia,1.0,0–2,2.6,Charlotte,18.762,Subaru Park,,Relatório da Partida,,/pt/partidas/b0d4b5ba/Philadelphia-Union-Charlotte-FC-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Orlando City,2.3,4–2,3.0,Fire,22.038,Inter&Co Stadium,,Relatório da Partida,,/pt/partidas/d11c358d/Orlando-City-Chicago-Fire-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,St. Louis,1.1,1–1,1.5,Atlanta Utd,22.500,Citypark,,Relatório da Partida,,/pt/partidas/25a3e9b8/St-Louis-City-Atlanta-United-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Seattle,2.0,3–2,0.8,FC Dallas,30.093,Lumen Field,,Relatório da Partida,,/pt/partidas/4cef16cb/Seattle-Sounders-FC-FC-Dallas-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,RSL,1.0,0–1,0.8,LA Galaxy,21.570,America First Field,,Relatório da Partida,,/pt/partidas/675d8558/Real-Salt-Lake-LA-Galaxy-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,LAFC,3.0,6–2,1.3,SJ Earthquakes,22.146,BMO Stadium,,Relatório da Partida,,/pt/partidas/6b75e8c0/Los-Angeles-FC-San-Jose-Earthquakes-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Rapids,3.1,4–1,0.3,CF Montréal,15.583,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/8e7f6842/Colorado-Rapids-CF-Montreal-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Portland Timbers,1.5,2–0,0.8,Vancouver W'caps,22.471,Providence Park,,Relatório da Partida,,/pt/partidas/97febfaa/Portland-Timbers-Vancouver-Whitecaps-FC-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Nashville,1.3,1–0,1.3,NYCFC,29.663,Geodis Park,,Relatório da Partida,,/pt/partidas/9dbd8bc1/Nashville-SC-New-York-City-FC-2024Junho22-Major-League-Soccer
21,sáb,2024-06-22,19:30,Minnesota Utd,0.6,0–1,0.6,Austin,19.746,Allianz Field,,Relatório da Partida,,/pt/partidas/c419d850/Minnesota-United-Austin-FC-2024Junho22-Major-League-Soccer
22,sex,2024-06-28,19:30,NYCFC,1.8,4–2,1.2,Orlando City,21.447,Yankee Stadium,,Relatório da Partida,,/pt/partidas/4b0b42f5/New-York-City-FC-Orlando-City-2024Junho28-Major-League-Soccer
22,sáb,2024-06-29,19:30,Atlanta Utd,1.3,2–1,1.2,Toronto FC,42.568,Mercedes-Benz Stadium,,Relatório da Partida,,/pt/partidas/115a9ae4/Atlanta-United-Toronto-FC-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,NY Red Bulls,1.8,2–2,0.6,D.C. United,18.315,Red Bull Arena,,Relatório da Partida,,/pt/partidas/15593601/New-York-Red-Bulls-DC-United-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,CF Montréal,2.1,4–2,0.9,Philadelphia,19.619,Stade Saputo,,Relatório da Partida,,/pt/partidas/45280bcf/CF-Montreal-Philadelphia-Union-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,NE Revolution,1.4,1–5,2.6,Crew,25.004,Gillette Stadium,,Relatório da Partida,,/pt/partidas/f0c85ac7/New-England-Revolution-Columbus-Crew-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,LAFC,2.8,3–0,0.7,Rapids,22.019,BMO Stadium,,Relatório da Partida,,/pt/partidas/23594173/Los-Angeles-FC-Colorado-Rapids-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Nashville,1.4,1–2,0.9,Inter Miami,30.109,Geodis Park,,Relatório da Partida,,/pt/partidas/29cb3cc4/Nashville-SC-Inter-Miami-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Vancouver W'caps,1.5,4–3,1.9,St. Louis,24.662,BC Place Stadium,,Relatório da Partida,,/pt/partidas/82c20f2e/Vancouver-Whitecaps-FC-St-Louis-City-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Seattle,2.3,2–1,1.7,Fire,30.045,Lumen Field,,Relatório da Partida,,/pt/partidas/96faaf3d/Seattle-Sounders-FC-Chicago-Fire-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Dynamo FC,1.4,1–0,1.0,Charlotte,15.321,Shell Energy Stadium,,Relatório da Partida,,/pt/partidas/a5f4413f/Houston-Dynamo-Charlotte-FC-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Portland Timbers,4.0,3–2,1.7,Minnesota Utd,22.227,Providence Park,,Relatório da Partida,,/pt/partidas/bfc408d1/Portland-Timbers-Minnesota-United-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,Sporting KC,1.8,2–0,0.5,Austin,18.722,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/ce03db3e/Sporting-Kansas-City-Austin-FC-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,SJ Earthquakes,1.9,0–3,2.3,LA Galaxy,40.844,Stanford Stadium,,Relatório da Partida,,/pt/partidas/d25b8ed4/California-Clasico-San-Jose-Earthquakes-LA-Galaxy-2024Junho29-Major-League-Soccer
22,sáb,2024-06-29,19:30,FC Dallas,1.0,0–1,1.1,FC Cincinnati,19.096,Toyota Stadium,,Relatório da Partida,,/pt/partidas/dc85f8b9/FC-Dallas-FC-Cincinnati-2024Junho29-Major-League-Soccer
23,qua,2024-07-03,19:30,Toronto FC,1.1,1–2,1.3,Orlando City,23.877,BMO Field,,Relatório da Partida,,/pt/partidas/5c2bd91d/Toronto-FC-Orlando-City-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,Charlotte,1.5,1–2,1.7,Inter Miami,47.218,Bank of America Stadium,,Relatório da Partida,,/pt/partidas/6b7b4ed7/Charlotte-FC-Inter-Miami-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,NYCFC,2.6,2–0,0.9,CF Montréal,18.209,Citi Field,,Relatório da Partida,,/pt/partidas/93a95f71/New-York-City-FC-CF-Montreal-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,D.C. United,1.1,2–3,1.3,FC Cincinnati,16.716,Audi Field,,Relatório da Partida,,/pt/partidas/e002df43/DC-United-FC-Cincinnati-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:45,NE Revolution,1.4,2–1,1.9,Atlanta Utd,20.171,Gillette Stadium,,Relatório da Partida,,/pt/partidas/9e059caa/New-England-Revolution-Atlanta-United-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,Fire,3.2,4–3,1.3,Philadelphia,19.453,Soldier Field,,Relatório da Partida,,/pt/partidas/0324e353/Chicago-Fire-Philadelphia-Union-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,Minnesota Utd,2.9,1–3,1.4,Vancouver W'caps,19.684,Allianz Field,,Relatório da Partida,,/pt/partidas/3f94d9e8/Minnesota-United-Vancouver-Whitecaps-FC-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,St. Louis,3.3,2–0,0.3,SJ Earthquakes,22.500,Citypark,,Relatório da Partida,,/pt/partidas/ca39c1ab/St-Louis-City-San-Jose-Earthquakes-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,19:30,RSL,3.6,3–2,0.7,Dynamo FC,21.522,America First Field,,Relatório da Partida,,/pt/partidas/d1efe5b4/Real-Salt-Lake-Houston-Dynamo-2024Julho3-Major-League-Soccer
23,qua,2024-07-03,20:45,Crew,2.3,2–0,0.8,Nashville,20.411,Lower.com Field,,Relatório da Partida,,/pt/partidas/3f6abc7c/Columbus-Crew-Nashville-SC-2024Julho3-Major-League-Soccer
23,qui,2024-07-04,19:30,FC Dallas,1.2,3–2,1.4,Portland Timbers,19.096,Toyota Stadium,,Relatório da Partida,,/pt/partidas/388a8728/FC-Dallas-Portland-Timbers-2024Julho4-Major-League-Soccer
23,qui,2024-07-04,19:30,Rapids,2.5,2–1,1.3,Sporting KC,18.183,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/bd6ee7c1/Colorado-Rapids-Sporting-Kansas-City-2024Julho4-Major-League-Soccer
23,qui,2024-07-04,19:40,LA Galaxy,0.9,1–2,2.5,LAFC,70.076,Rose Bowl,,Relatório da Partida,,/pt/partidas/0f24e61f/El-Trafico-LA-Galaxy-Los-Angeles-FC-2024Julho4-Major-League-Soccer
24,sáb,2024-07-06,19:30,Orlando City,2.3,5–0,0.3,D.C. United,22.561,Inter&Co Stadium,,Relatório da Partida,,/pt/partidas/8ffa5713/Orlando-City-DC-United-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,FC Cincinnati,3.7,6–1,1.2,Inter Miami,25.513,TQL Stadium,,Relatório da Partida,,/pt/partidas/93dc3067/FC-Cincinnati-Inter-Miami-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,Crew,2.0,4–0,0.4,Toronto FC,20.547,Lower.com Field,,Relatório da Partida,,/pt/partidas/c9508ef2/Columbus-Crew-Toronto-FC-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,CF Montréal,0.9,1–1,1.4,Vancouver W'caps,19.619,Stade Saputo,,Relatório da Partida,,/pt/partidas/d6dfedd9/CF-Montreal-Vancouver-Whitecaps-FC-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,Philadelphia,2.5,0–0,3.1,NY Red Bulls,18.915,Subaru Park,,Relatório da Partida,,/pt/partidas/dd691a72/Philadelphia-Union-New-York-Red-Bulls-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,Seattle,0.8,2–0,0.7,NE Revolution,30.017,Lumen Field,,Relatório da Partida,,/pt/partidas/72bc2e56/Seattle-Sounders-FC-New-England-Revolution-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,19:30,RSL,1.7,5–2,1.3,Atlanta Utd,20.396,America First Field,,Relatório da Partida,,/pt/partidas/d3d791b4/Real-Salt-Lake-Atlanta-United-2024Julho6-Major-League-Soccer
24,sáb,2024-07-06,20:55,Austin,1.1,2–1,2.3,NYCFC,20.738,Q2 Stadium,,Relatório da Partida,,/pt/partidas/f4174a1e/Austin-FC-New-York-City-FC-2024Julho6-Major-League-Soccer
24,dom,2024-07-07,17:30,SJ Earthquakes,1.3,1–0,1.3,Fire,10.104,PayPal Park,,Relatório da Partida,,/pt/partidas/fb6f2fb8/San-Jose-Earthquakes-Chicago-Fire-2024Julho7-Major-League-Soccer
24,dom,2024-07-07,19:30,Sporting KC,2.3,3–2,1.8,FC Dallas,17.457,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/04d1f89e/Sporting-Kansas-City-FC-Dallas-2024Julho7-Major-League-Soccer
24,dom,2024-07-07,19:30,Rapids,2.1,4–1,1.0,St. Louis,16.331,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/17b212c1/Colorado-Rapids-St-Louis-City-2024Julho7-Major-League-Soccer
24,dom,2024-07-07,19:30,Portland Timbers,3.2,4–1,2.1,Nashville,20.616,Providence Park,,Relatório da Partida,,/pt/partidas/51827950/Portland-Timbers-Nashville-SC-2024Julho7-Major-League-Soccer
24,dom,2024-07-07,19:30,LA Galaxy,2.5,2–1,1.2,Minnesota Utd,20.043,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/6008e564/LA-Galaxy-Minnesota-United-2024Julho7-Major-League-Soccer
25,sáb,2024-07-13,19:30,Toronto FC,0.9,2–1,1.0,Philadelphia,25.880,BMO Field,,Relatório da Partida,,/pt/partidas/27a7f49f/Toronto-FC-Philadelphia-Union-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,NE Revolution,1.0,1–3,1.2,Orlando City,24.193,Gillette Stadium,,Relatório da Partida,,/pt/partidas/6615b63b/New-England-Revolution-Orlando-City-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,D.C. United,2.1,2–1,0.7,Nashville,,Audi Field,,Relatório da Partida,,/pt/partidas/99ce6c56/DC-United-Nashville-SC-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,FC Cincinnati,2.1,1–3,1.7,Charlotte,25.513,TQL Stadium,,Relatório da Partida,,/pt/partidas/ab9eac8f/FC-Cincinnati-Charlotte-FC-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,CF Montréal,2.1,1–0,0.4,Atlanta Utd,,Stade Saputo,,Relatório da Partida,,/pt/partidas/faa718d1/CF-Montreal-Atlanta-United-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:25,Portland Timbers,1.6,3–0,0.6,RSL,23.014,Providence Park,,Relatório da Partida,,/pt/partidas/31a6fd1a/Portland-Timbers-Real-Salt-Lake-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,SJ Earthquakes,0.7,1–2,0.9,Sporting KC,12.034,PayPal Park,,Relatório da Partida,,/pt/partidas/43e4e2ad/San-Jose-Earthquakes-Sporting-Kansas-City-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,LAFC,1.3,1–5,2.1,Crew,22.127,BMO Stadium,,Relatório da Partida,,/pt/partidas/493e8795/Los-Angeles-FC-Columbus-Crew-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,FC Dallas,1.3,2–0,0.4,LA Galaxy,19.096,Toyota Stadium,,Relatório da Partida,,/pt/partidas/4bc68976/FC-Dallas-LA-Galaxy-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,Fire,0.9,0–0,0.8,NYCFC,,Soldier Field,,Relatório da Partida,,/pt/partidas/7c37f917/Chicago-Fire-New-York-City-FC-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,St. Louis,1.3,1–4,2.7,Vancouver W'caps,,Citypark,,Relatório da Partida,,/pt/partidas/80734a17/St-Louis-City-Vancouver-Whitecaps-FC-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,Rapids,1.9,1–1,1.6,NY Red Bulls,,Dick's Sporting Goods Park,,Relatório da Partida,,/pt/partidas/ab60fec8/Colorado-Rapids-New-York-Red-Bulls-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,19:30,Austin,0.6,0–1,0.8,Seattle,20.738,Q2 Stadium,,Relatório da Partida,,/pt/partidas/fcbd4ca6/Austin-FC-Seattle-Sounders-FC-2024Julho13-Major-League-Soccer
25,sáb,2024-07-13,20:27,Dynamo FC,0.9,1–1,0.6,Minnesota Utd,,Shell Energy Stadium,,Relatório da Partida,,/pt/partidas/664cf277/Houston-Dynamo-Minnesota-United-2024Julho13-Major-League-Soccer
26,qua,2024-07-17,19:30,Atlanta Utd,1.4,2–2,1.5,NYCFC,42.524,Mercedes-Benz Stadium,,Relatório da Partida,,/pt/partidas/23b76cb4/Atlanta-United-New-York-City-FC-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Philadelphia,2.3,5–1,0.1,NE Revolution,,Subaru Park,,Relatório da Partida,,/pt/partidas/60f17870/Philadelphia-Union-New-England-Revolution-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Crew,1.8,1–1,2.1,Charlotte,20.793,Lower.com Field,,Relatório da Partida,,/pt/partidas/b4944b94/Columbus-Crew-Charlotte-FC-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,NY Red Bulls,1.9,2–2,1.3,CF Montréal,15.128,Red Bull Arena,,Relatório da Partida,,/pt/partidas/b5f24684/New-York-Red-Bulls-CF-Montreal-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Inter Miami,1.4,3–1,0.8,Toronto FC,,Chase Stadium,,Relatório da Partida,,/pt/partidas/e9eb6b8b/Inter-Miami-Toronto-FC-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,FC Cincinnati,1.5,0–1,1.6,Fire,25.513,TQL Stadium,,Relatório da Partida,,/pt/partidas/f4964b7c/FC-Cincinnati-Chicago-Fire-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Seattle,1.7,2–0,0.7,St. Louis,30.032,Lumen Field,,Relatório da Partida,,/pt/partidas/3755ad8a/Seattle-Sounders-FC-St-Louis-City-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Nashville,0.3,0–3,1.3,Orlando City,,Geodis Park,,Relatório da Partida,,/pt/partidas/4ab1add3/Nashville-SC-Orlando-City-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Vancouver W'caps,1.3,2–1,1.3,Sporting KC,,BC Place Stadium,,Relatório da Partida,,/pt/partidas/6a53bdca/Vancouver-Whitecaps-FC-Sporting-Kansas-City-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,FC Dallas,2.1,3–1,0.7,Austin,,Toyota Stadium,,Relatório da Partida,,/pt/partidas/cb449b4c/FC-Dallas-Austin-FC-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,Minnesota Utd,0.6,2–3,1.3,D.C. United,19.742,Allianz Field,,Relatório da Partida,,/pt/partidas/e2bbd69d/Minnesota-United-DC-United-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,LA Galaxy,2.0,3–2,2.3,Rapids,19.488,Dignity Health Sports Park,,Relatório da Partida,,/pt/partidas/f10780b4/LA-Galaxy-Colorado-Rapids-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:30,SJ Earthquakes,0.7,0–1,1.3,Dynamo FC,12.177,PayPal Park,,Relatório da Partida,,/pt/partidas/fd6a2d43/San-Jose-Earthquakes-Houston-Dynamo-2024Julho17-Major-League-Soccer
26,qua,2024-07-17,19:45,LAFC,0.8,1–1,1.4,RSL,,BMO Stadium,,Relatório da Partida,,/pt/partidas/c7b119b8/Los-Angeles-FC-Real-Salt-Lake-2024Julho17-Major-League-Soccer
27,sáb,2024-07-20,19:30,Inter Miami,2.3,2–1,0.7,Fire,,Chase Stadium,,Relatório da Partida,,/pt/partidas/0b92d25c/Inter-Miami-Chicago-Fire-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Philadelphia,4.3,3–0,1.7,Nashville,18.962,Subaru Park,,Relatório da Partida,,/pt/partidas/6745eb76/Philadelphia-Union-Nashville-SC-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,NE Revolution,1.0,1–1,1.2,FC Dallas,28.260,Gillette Stadium,,Relatório da Partida,,/pt/partidas/af5d68bd/New-England-Revolution-FC-Dallas-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,CF Montréal,1.2,0–1,1.2,Toronto FC,,Stade Saputo,,Relatório da Partida,,/pt/partidas/c6c47bd5/CF-Montreal-Toronto-FC-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,NY Red Bulls,1.9,3–1,0.5,FC Cincinnati,,Red Bull Arena,,Relatório da Partida,,/pt/partidas/d22e2ea6/New-York-Red-Bulls-FC-Cincinnati-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Orlando City,0.6,1–1,1.3,NYCFC,,Inter&Co Stadium,,Relatório da Partida,,/pt/partidas/dc671d08/Orlando-City-New-York-City-FC-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Atlanta Utd,2.0,2–1,1.8,Crew,,Mercedes-Benz Stadium,,Relatório da Partida,,/pt/partidas/e9c95c54/Atlanta-United-Columbus-Crew-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Austin,1.8,2–2,2.3,Charlotte,,Q2 Stadium,,Relatório da Partida,,/pt/partidas/1860ab70/Austin-FC-Charlotte-FC-2024Julho20-Major-League-Soccer
27,sáb,2024-07-20,19:30,Sporting KC,2.2,1–1,0.8,St. Louis,19.876,Children's Mercy Park,,Relatório da Partida,,/pt/partidas/3479c662/Sporting-Kansas-City-St-Louis-City-2024Julho20-Major-League-Soccer
